"Fixture_id","Home_id","Away_id","Referee","Date","Month","Year","Venue_id","Match_Status","League_id","league_round","Season","H_Goals","A_Goals"
719404,173,176,"Robert Hartmann, Germany",2,10,2021,738,FT,78,Regular Season - 7,2021,3,0
731645,500,487,D. Massa,3,10,2021,881,FT,135,Regular Season - 7,2021,3,0
720817,533,543,"Jose Maria Sanchez Martinez, Spain",3,10,2021,1498,FT,140,Regular Season - 8,2021,2,0
787588,33,533,F. Zwayer,29,9,2021,556,FT,2,Group Stage - 2,2021,2,1
710622,33,45,"Michael Oliver, England",2,10,2021,556,FT,39,Regular Season - 7,2021,1,1
718435,91,78,C. Turpin,3,10,2021,659,FT,61,Regular Season - 9,2021,3,0
787727,548,91,"Sergei Ivanov, Russia",30,9,2021,1491,FT,3,Group B - 2,2021,1,1
718439,94,85,R. Buquet,3,10,2021,680,FT,61,Regular Season - 9,2021,2,0
720815,540,541,"Guillermo Cuadra Fernandez, Spain",3,10,2021,1474,FT,140,Regular Season - 8,2021,2,1
787583,541,568,L. Visser,28,9,2021,1456,FT,2,Group Stage - 2,2021,1,2
731649,497,511,G. Ayroldi,3,10,2021,910,FT,135,Regular Season - 7,2021,2,0
731638,487,497,M. Guida,26,9,2021,910,FT,135,Regular Season - 6,2021,3,2
720814,715,536,"Javier Alberola Rojas, Spain",3,10,2021,1479,FT,140,Regular Season - 8,2021,1,0
710623,47,66,"Chris Kavanagh, England",3,10,2021,593,FT,39,Regular Season - 7,2021,2,1
710606,42,47,"Craig Pawson, England",26,9,2021,494,FT,39,Regular Season - 6,2021,3,1
710624,48,55,"Peter Bankes, England",3,10,2021,598,FT,39,Regular Season - 7,2021,1,2
718425,81,116,M. Lesage,26,9,2021,667,FT,61,Regular Season - 8,2021,2,3
719384,178,161,"Robert Hartmann, Germany",11,9,2021,718,FT,78,Regular Season - 4,2021,0,2
719415,182,161,S. Stegemann,16,10,2021,748,FT,78,Regular Season - 8,2021,2,0
787601,571,161,"Daniele Orsato, Italy",20,10,2021,148,FT,2,Group Stage - 3,2021,3,1
787595,530,40,"Daniel Siebert, Germany",19,10,2021,1461,FT,2,Group Stage - 3,2021,2,3
731659,489,504,A. Prontera,16,10,2021,907,FT,135,Regular Season - 8,2021,3,2
787596,212,489,"Felix Brych, Germany",19,10,2021,1286,FT,2,Group Stage - 3,2021,1,0
731655,511,499,M. Serra,17,10,2021,896,FT,135,Regular Season - 8,2021,1,4
787604,33,499,"Szymon Marciniak, Poland",20,10,2021,556,FT,2,Group Stage - 3,2021,3,2
720820,529,532,Jesús Gil,17,10,2021,1462,FT,140,Regular Season - 9,2021,3,1
787600,529,572,"Clement Turpin, France",20,10,2021,1462,FT,2,Group Stage - 3,2021,1,0
719414,168,157,S. Jablonski,17,10,2021,699,FT,78,Regular Season - 8,2021,1,5
719412,165,164,D. Schlager,16,10,2021,702,FT,78,Regular Season - 8,2021,3,1
787597,194,165,"Jesus Gil Manzano, Spain",19,10,2021,1117,FT,2,Group Stage - 3,2021,4,0
710628,55,49,A. Taylor,16,10,2021,10503,FT,39,Regular Season - 8,2021,0,1
787606,49,375,"Francois Letexier, France",20,10,2021,519,FT,2,Group Stage - 3,2021,4,0
718443,99,79,E. Wattellier,16,10,2021,644,FT,61,Regular Season - 10,2021,1,0
787605,79,536,"Michael Oliver, England",20,10,2021,655,FT,2,Group Stage - 3,2021,0,0
731658,487,505,M. Irrati,16,10,2021,910,FT,135,Regular Season - 8,2021,3,1
787599,505,568,"Danny Desmond Makkelie, Netherlands",19,10,2021,907,FT,2,Group Stage - 3,2021,3,1
731657,496,497,D. Orsato,17,10,2021,909,FT,135,Regular Season - 8,2021,1,0
710635,38,40,J. Moss,16,10,2021,596,FT,39,Regular Season - 8,2021,0,5
710630,46,33,C. Pawson,16,10,2021,547,FT,39,Regular Season - 8,2021,4,2
787741,558,46,"Tasos Sidiropoulos, Greece",20,10,2021,1352,FT,3,Group C - 3,2021,3,4
718444,80,91,A. Delerue,16,10,2021,666,FT,61,Regular Season - 10,2021,2,0
787749,628,80,"Matej Jug, Slovenia",21,10,2021,11601,FT,3,Group A - 3,2021,3,4
787594,85,173,"Marco Guida, Italy",19,10,2021,671,FT,2,Group Stage - 3,2021,3,2
787746,487,81,"Deniz Aytekin, Germany",21,10,2021,910,FT,3,Group E - 3,2021,0,0
720828,533,727,Adrián Cordero,17,10,2021,1498,FT,140,Regular Season - 9,2021,1,2
787603,565,533,"Sergei Karasev, Russia",20,10,2021,10500,FT,2,Group Stage - 3,2021,1,4
710631,50,44,M. Atkinson,16,10,2021,555,FT,39,Regular Season - 8,2021,2,0
787592,569,50,"Istvan Kovacs, Romania",19,10,2021,176,FT,2,Group Stage - 3,2021,1,5
718445,81,97,"Antony Gautier, France",17,10,2021,667,FT,61,Regular Season - 10,2021,4,1
787751,197,91,"Davide Massa, Italy",21,10,2021,1143,FT,3,Group B - 3,2021,1,2
731660,492,503,J. Sacchi,17,10,2021,11904,FT,135,Regular Season - 8,2021,1,0
787753,492,339,"Carlos Del Cerro Grande, Spain",21,10,2021,11904,FT,3,Group C - 3,2021,3,0
718448,85,77,B. Dechepy,15,10,2021,671,FT,61,Regular Season - 10,2021,2,1
720821,538,536,Ricardo De Burgos,17,10,2021,1467,FT,140,Regular Season - 9,2021,0,1
710626,42,52,M. Dean,18,10,2021,494,FT,39,Regular Season - 8,2021,2,2
710629,45,48,S. Attwell,17,10,2021,8560,FT,39,Regular Season - 8,2021,0,1
787756,48,742,"Donatas Rumsas, Lithuania",21,10,2021,598,FT,3,Group H - 3,2021,3,0
719423,161,160,"Tobias Welz, Germany",23,10,2021,752,FT,78,Regular Season - 9,2021,0,2
720830,530,548,José Munuera,24,10,2021,1461,FT,140,Regular Season - 10,2021,2,2
731665,500,489,"Paolo Valeri, Italy",23,10,2021,881,FT,135,Regular Season - 9,2021,2,4
731664,499,494,"Livio Marinelli, Italy",24,10,2021,879,FT,135,Regular Season - 9,2021,1,1
720831,529,541,José Sánchez,24,10,2021,1462,FT,140,Regular Season - 10,2021,1,2
719427,188,165,"Benjamin Brand, Germany",23,10,2021,697,FT,78,Regular Season - 9,2021,1,3
719421,157,167,"Matthias Jollenbeck, Germany",23,10,2021,700,FT,78,Regular Season - 9,2021,4,0
710639,49,71,"Andy Madley, England",23,10,2021,519,FT,39,Regular Season - 9,2021,7,0
718452,79,106,"Clement Turpin, France",23,10,2021,655,FT,61,Regular Season - 11,2021,1,1
731668,505,496,"Maurizio Mariani, Italy",24,10,2021,907,FT,135,Regular Season - 9,2021,1,1
710643,33,40,"Anthony Taylor, England",24,10,2021,556,FT,39,Regular Season - 9,2021,0,5
710637,55,46,"Simon Hooper, England",24,10,2021,10503,FT,39,Regular Season - 9,2021,1,2
718457,84,80,"Brisard Jerome, France",24,10,2021,663,FT,61,Regular Season - 11,2021,3,2
719422,173,178,"Christian Dingert, Germany",23,10,2021,738,FT,78,Regular Season - 9,2021,4,1
731667,504,487,"Marco Piccinini, Italy",24,10,2021,890,FT,135,Regular Season - 9,2021,4,1
710638,51,50,"Kevin Friend, England",23,10,2021,508,FT,39,Regular Season - 9,2021,1,4
718454,81,85,"Benoît Bastien, France",24,10,2021,667,FT,61,Regular Season - 11,2021,0,0
718455,91,82,"Francois Letexier, France",24,10,2021,659,FT,61,Regular Season - 11,2021,3,1
731669,497,492,"Davide Massa, Italy",24,10,2021,910,FT,135,Regular Season - 9,2021,0,0
720836,536,539,Valentín Pizarro,24,10,2021,1494,FT,140,Regular Season - 10,2021,5,3
710636,42,66,"Craig Pawson, England",22,10,2021,494,FT,39,Regular Season - 9,2021,3,1
710645,48,47,"Paul Tierney, England",24,10,2021,598,FT,39,Regular Season - 9,2021,1,0
719432,168,161,"Deniz Aytekin, Germany",30,10,2021,699,FT,78,Regular Season - 10,2021,0,2
720849,530,543,Javier Alberola,31,10,2021,1461,FT,140,Regular Season - 12,2021,3,0
720845,539,530,Pablo González,28,10,2021,1482,FT,140,Regular Season - 11,2021,2,2
731678,489,503,"Gianluca Aureliano, Italy",26,10,2021,907,FT,135,Regular Season - 10,2021,1,0
731690,497,489,"Fabio Maresca, Italy",31,10,2021,910,FT,135,Regular Season - 11,2021,1,2
720847,728,529,Antonio Mateu,27,10,2021,1488,FT,140,Regular Season - 11,2021,1,0
720850,529,542,Jorge Figueroa,30,10,2021,1462,FT,140,Regular Season - 12,2021,1,1
731680,498,499,"Alessandro Prontera, Italy",27,10,2021,905,FT,135,Regular Season - 10,2021,1,3
731684,499,487,"Marco Guida, Italy",30,10,2021,879,FT,135,Regular Season - 11,2021,2,2
719433,182,157,"Harm Osmers, Germany",30,10,2021,748,FT,78,Regular Season - 10,2021,2,5
788050,165,184,"Matthias Jollenbeck, Germany",26,10,2021,702,FT,81,"2nd Round",2021,2,0
719430,165,192,"Martin Petersen, Germany",30,10,2021,702,FT,78,Regular Season - 10,2021,2,0
710651,34,49,"Paul Tierney, England",30,10,2021,562,FT,39,Regular Season - 10,2021,0,3
718468,85,79,"Amaury Delerue, France",29,10,2021,671,FT,61,Regular Season - 12,2021,2,1
731675,511,505,"Daniele Chiffi, Italy",27,10,2021,896,FT,135,Regular Season - 10,2021,0,2
731689,505,494,"Juan Luca Sacchi, Italy",31,10,2021,907,FT,135,Regular Season - 11,2021,2,0
731676,496,488,"Juan Luca Sacchi, Italy",27,10,2021,909,FT,135,Regular Season - 10,2021,1,2
731688,504,496,"Livio Marinelli, Italy",30,10,2021,890,FT,135,Regular Season - 11,2021,2,1
710649,40,51,"Mike Dean, England",30,10,2021,550,FT,39,Regular Season - 10,2021,2,2
710648,46,42,"Michael Oliver, England",30,10,2021,547,FT,39,Regular Season - 10,2021,0,2
718465,80,116,"Mikael Lesage, France",30,10,2021,666,FT,61,Regular Season - 12,2021,2,1
719431,169,173,"Daniel Schlager, Germany",30,10,2021,10491,FT,78,Regular Season - 10,2021,1,1
731677,487,502,"Giovanni Ayroldi, Italy",27,10,2021,910,FT,135,Regular Season - 10,2021,1,0
720829,531,533,Guillermo Cuadra,23,10,2021,1460,FT,140,Regular Season - 10,2021,2,1
720848,533,724,Alejandro Hernández,26,10,2021,1498,FT,140,Regular Season - 11,2021,3,3
720856,532,533,José Munuera,30,10,2021,1497,FT,140,Regular Season - 12,2021,2,0
710650,50,52,"Andre Marriner, England",30,10,2021,555,FT,39,Regular Season - 10,2021,0,2
710653,47,33,"Stuart Attwell, England",30,10,2021,593,FT,39,Regular Season - 10,2021,0,3
718464,99,81,"Benoit Millot, France",31,10,2021,644,FT,61,Regular Season - 12,2021,0,1
718377,84,81,"Clement Turpin, France",27,10,2021,684,FT,61,Regular Season - 3,2021,1,1
718463,106,91,"Johan Hamel, France",31,10,2021,641,FT,61,Regular Season - 12,2021,2,0
731679,492,500,"Serra Marco, Italy",28,10,2021,11904,FT,135,Regular Season - 10,2021,3,0
731691,514,492,"Michael Fabbri, Italy",31,10,2021,933,FT,135,Regular Season - 11,2021,0,1
720846,541,727,César Soto,27,10,2021,1456,FT,140,Regular Season - 11,2021,0,0
720858,797,541,Ricardo De Burgos,30,10,2021,1473,FT,140,Regular Season - 12,2021,1,2
731674,490,497,"Ivano Pezzuto, Italy",27,10,2021,12275,FT,135,Regular Season - 10,2021,1,2
720855,536,727,Carlos del Cerro,30,10,2021,1494,FT,140,Regular Season - 12,2021,2,0
710646,66,48,"Chris Kavanagh, England",31,10,2021,495,FT,39,Regular Season - 10,2021,1,4
787608,161,571,"Artur Soares Dias, Portugal",2,11,2021,752,FT,2,Group Stage - 4,2021,2,1
719441,161,170,"Marco Fritz, Germany",6,11,2021,752,FT,78,Regular Season - 11,2021,1,0
787620,40,530,"Danny Desmond Makkelie, Netherlands",3,11,2021,550,FT,2,Group Stage - 4,2021,2,0
720867,532,530,"Cesar Soto Grado, Spain",7,11,2021,1497,FT,140,Regular Season - 13,2021,3,3
787616,489,212,"Clement Turpin, France",3,11,2021,907,FT,2,Group Stage - 4,2021,1,1
731698,489,505,"Daniele Doveri, Italy",7,11,2021,907,FT,135,Regular Season - 12,2021,1,1
787612,499,33,"Slavko Vincic, Slovenia",2,11,2021,879,FT,2,Group Stage - 4,2021,2,2
731694,490,499,"Marco Piccinini, Italy",6,11,2021,12275,FT,135,Regular Season - 12,2021,1,2
720862,538,529,"Alejandro Hernandez, Spain",6,11,2021,1467,FT,140,Regular Season - 13,2021,3,3
787610,157,211,"Szymon Marciniak, Poland",2,11,2021,700,FT,2,Group Stage - 4,2021,5,2
719439,157,160,"Sascha Stegemann, Germany",6,11,2021,700,FT,78,Regular Season - 11,2021,2,1
787621,165,194,"Michael Oliver, England",3,11,2021,702,FT,2,Group Stage - 4,2021,1,3
719440,173,165,"Felix Zwayer, Germany",6,11,2021,738,FT,78,Regular Season - 11,2021,2,1
787609,375,49,"Felix Brych, Germany",2,11,2021,1518,FT,2,Group Stage - 4,2021,0,1
710659,49,44,"Andre Marriner, England",6,11,2021,519,FT,39,Regular Season - 11,2021,1,1
787614,536,79,"Istvan Kovacs, Romania",2,11,2021,1494,FT,2,Group Stage - 4,2021,1,2
718473,79,77,"Francois Letexier, France",6,11,2021,655,FT,61,Regular Season - 13,2021,1,1
787623,568,505,"Felix Zwayer, Germany",3,11,2021,1093,FT,2,Group Stage - 4,2021,1,3
787615,496,596,"Alejandro Hernandez, Spain",2,11,2021,909,FT,2,Group Stage - 4,2021,4,2
731696,496,502,"Simone Sozza, Italy",6,11,2021,909,FT,135,Regular Season - 12,2021,1,0
710665,48,40,"Craig Pawson, England",7,11,2021,598,FT,39,Regular Season - 11,2021,3,2
787765,46,558,"Halil Umut Meler, Turkey",4,11,2021,547,FT,3,Group C - 4,2021,1,1
710662,63,46,"England Darren, England",7,11,2021,546,FT,39,Regular Season - 11,2021,1,1
787757,80,628,"Maurizio Mariani, Italy",4,11,2021,666,FT,3,Group A - 4,2021,3,0
718479,94,80,"Benoît Bastien, France",7,11,2021,680,FT,61,Regular Season - 13,2021,4,1
787619,173,85,"Andreas Ekberg, Sweden",3,11,2021,738,FT,2,Group Stage - 4,2021,2,2
787769,81,487,"Jose Maria Sanchez Martinez, Spain",4,11,2021,667,FT,3,Group E - 4,2021,2,2
731697,487,514,"Antonio Rapuano, Italy",7,11,2021,910,FT,135,Regular Season - 12,2021,3,0
787613,533,565,"Serdar Gozubuyuk, Netherlands",2,11,2021,1498,FT,2,Group Stage - 4,2021,2,0
720868,533,546,"Jesus Gil Manzano, Spain",7,11,2021,1498,FT,140,Regular Season - 13,2021,1,0
787618,50,569,"Antonio Mateu, Spain",3,11,2021,555,FT,2,Group Stage - 4,2021,4,1
710663,33,50,"Michael Oliver, England",6,11,2021,556,FT,39,Regular Season - 11,2021,0,2
718475,81,112,"Brisard Jerome, France",7,11,2021,667,FT,61,Regular Season - 13,2021,0,0
787760,91,197,"Cuneyt Cakir, Turkey",4,11,2021,659,FT,3,Group B - 4,2021,0,0
718478,93,91,"Jeremie Pignard, France",7,11,2021,674,FT,61,Regular Season - 13,2021,0,0
787761,339,492,"Lawrence Visser, Belgium",4,11,2021,1253,FT,3,Group C - 4,2021,1,4
731699,492,504,"Giovanni Ayroldi, Italy",7,11,2021,11904,FT,135,Regular Season - 12,2021,1,1
718471,78,85,"Ruddy Buquet, France",6,11,2021,638,FT,61,Regular Season - 13,2021,2,3
787617,541,550,"Benoît Bastien, France",3,11,2021,1456,FT,2,Group Stage - 4,2021,2,1
720866,541,728,"Pablo Gonzales Fuertes, Spain",6,11,2021,1456,FT,140,Regular Season - 13,2021,2,1
731703,517,497,"Gianluca Aureliano, Italy",7,11,2021,948,FT,135,Regular Season - 12,2021,3,2
720861,543,536,"Antonio Mateu, Spain",7,11,2021,1489,FT,140,Regular Season - 13,2021,0,2
710656,42,38,"Kevin Friend, England",7,11,2021,494,FT,39,Regular Season - 11,2021,1,0
787764,742,48,"Aleksandar Stavrev, North Macedonia",4,11,2021,12455,FT,3,Group H - 4,2021,2,2
719456,188,161,"Martin Petersen, Germany",20,11,2021,697,FT,78,Regular Season - 12,2021,2,2
787628,536,161,"Cuneyt Cakir, Turkey",23,11,2021,1494,FT,2,Group Stage - 5,2021,2,0
719459,161,165,"Sven Jablonski, Germany",27,11,2021,752,FT,78,Regular Season - 13,2021,1,3
720869,530,727,"Jose Maria Sanchez Martinez, Spain",20,11,2021,1461,FT,140,Regular Season - 14,2021,1,0
787636,530,489,"Slavko Vincic, Slovenia",24,11,2021,1461,FT,2,Group Stage - 5,2021,0,1
720883,724,530,"Jesus Gil Manzano, Spain",28,11,2021,11915,FT,140,Regular Season - 15,2021,1,4
731704,499,515,R. Abisso,20,11,2021,879,FT,135,Regular Season - 13,2021,5,2
787627,565,499,"Daniel Siebert, Germany",23,11,2021,10500,FT,2,Group Stage - 5,2021,3,3
731716,496,499,G. Ayroldi,27,11,2021,909,FT,135,Regular Season - 14,2021,0,1
731724,499,517,A. Santoro,30,11,2021,879,FT,135,Regular Season - 15,2021,4,0
720870,529,540,"Carlos Del Cerro Grande, Spain",20,11,2021,1462,FT,140,Regular Season - 14,2021,1,0
787626,529,211,"Sergei Karasev, Russia",23,11,2021,1462,FT,2,Group Stage - 5,2021,0,0
720888,533,529,"Cesar Soto Grado, Spain",27,11,2021,1498,FT,140,Regular Season - 15,2021,1,3
719455,170,157,"Daniel Siebert, Germany",19,11,2021,698,FT,78,Regular Season - 12,2021,2,1
719457,157,188,"Marco Fritz, Germany",27,11,2021,700,FT,78,Regular Season - 13,2021,1,0
719448,165,172,"Harm Osmers, Germany",20,11,2021,702,FT,78,Regular Season - 12,2021,2,1
787638,228,165,"Carlos Del Cerro Grande, Spain",24,11,2021,1293,FT,2,Group Stage - 5,2021,3,1
710668,46,49,P. Tierney,20,11,2021,547,FT,39,Regular Season - 12,2021,0,3
787630,49,496,"Srdan Jovanovic, Serbia",23,11,2021,519,FT,2,Group Stage - 5,2021,4,0
710680,49,33,A. Taylor,28,11,2021,519,FT,39,Regular Season - 13,2021,1,1
718486,91,79,"Willy Delajod, France",19,11,2021,659,FT,61,Regular Season - 14,2021,2,2
787629,79,571,"Anthony Taylor, England",23,11,2021,655,FT,2,Group Stage - 5,2021,1,0
718493,79,83,"Johan Hamel, France",27,11,2021,655,FT,61,Regular Season - 15,2021,1,1
731709,505,492,P. Valeri,21,11,2021,907,FT,135,Regular Season - 13,2021,3,2
787633,505,550,"Ovidiu Hategan, Romania",24,11,2021,907,FT,2,Group Stage - 5,2021,2,0
731723,517,505,L. Marinelli,27,11,2021,948,FT,135,Regular Season - 14,2021,0,2
731710,487,496,M. Di Bello,20,11,2021,910,FT,135,Regular Season - 13,2021,0,2
731731,514,496,F. Fourneau,30,11,2021,933,FT,135,Regular Season - 15,2021,0,2
710669,40,42,M. Oliver,20,11,2021,550,FT,39,Regular Season - 12,2021,4,0
710683,40,41,A. Marriner,27,11,2021,550,FT,39,Regular Season - 13,2021,4,0
787637,40,212,"Felix Zwayer, Germany",24,11,2021,550,FT,2,Group Stage - 5,2021,2,0
710682,46,38,A. Madley,28,11,2021,547,FT,39,Regular Season - 13,2021,4,2
787786,46,339,"Deniz Aytekin, Germany",25,11,2021,547,FT,3,Group C - 5,2021,3,1
787783,407,80,"Georgi Kabakov, Bulgaria",25,11,2021,443,FT,3,Group A - 5,2021,1,3
718497,82,80,"Thomas Leonard, France",28,11,2021,660,FT,61,Regular Season - 15,2021,0,1
719453,167,173,"Tobias Welz, Germany",20,11,2021,724,FT,78,Regular Season - 12,2021,2,0
787635,569,173,"Davide Massa, Italy",24,11,2021,176,FT,2,Group Stage - 5,2021,0,5
719458,173,168,"Benjamin Cortus, Germany",28,11,2021,738,FT,78,Regular Season - 13,2021,1,3
787777,597,487,"Artur Soares Dias, Portugal",25,11,2021,1327,FT,3,Group E - 5,2021,0,3
731718,492,487,D. Orsato,28,11,2021,11904,FT,135,Regular Season - 14,2021,4,0
720871,538,533,"Javier Alberola Rojas, Spain",20,11,2021,1467,FT,140,Regular Season - 14,2021,1,1
787625,533,33,"Felix Brych, Germany",23,11,2021,1498,FT,2,Group Stage - 5,2021,0,2
710670,50,45,S. Attwell,21,11,2021,555,FT,39,Regular Season - 12,2021,3,0
787634,50,85,"Daniele Orsato, Italy",24,11,2021,555,FT,2,Group Stage - 5,2021,2,1
710684,50,48,M. Oliver,28,11,2021,555,FT,39,Regular Season - 13,2021,2,1
710674,38,33,J. Moss,20,11,2021,596,FT,39,Regular Season - 12,2021,4,1
787776,645,81,"Tobias Stieler, Germany",25,11,2021,12598,FT,3,Group E - 5,2021,4,2
718495,81,110,"Jeremie Pignard, France",28,11,2021,667,FT,61,Regular Season - 15,2021,1,0
787785,91,548,"Ivan Kruzliak, Slovakia",25,11,2021,659,FT,3,Group B - 5,2021,2,1
718496,91,95,"Antony Gautier, France",28,11,2021,659,FT,61,Regular Season - 15,2021,1,1
787773,558,492,"Clement Turpin, France",24,11,2021,1352,FT,3,Group C - 5,2021,2,1
718487,85,83,"Jeremy Stinat, France",20,11,2021,671,FT,61,Regular Season - 14,2021,3,1
718500,1063,85,"Brisard Jerome, France",28,11,2021,676,FT,61,Regular Season - 15,2021,1,3
720873,715,541,"Juan Martinez Munuera, Spain",21,11,2021,1479,FT,140,Regular Season - 14,2021,1,4
787639,568,541,"Szymon Marciniak, Poland",24,11,2021,1093,FT,2,Group Stage - 5,2021,0,3
720886,541,536,"Jose Maria Sanchez Martinez, Spain",28,11,2021,1456,FT,140,Regular Season - 15,2021,2,1
731719,497,503,D. Chiffi,28,11,2021,910,FT,135,Regular Season - 14,2021,1,0
731707,495,497,M. Irrati,21,11,2021,905,FT,135,Regular Season - 13,2021,0,2
720876,536,542,"Alejandro Muniz Ruiz, Spain",20,11,2021,1494,FT,140,Regular Season - 14,2021,2,2
710676,42,34,S. Attwell,27,11,2021,494,FT,39,Regular Season - 13,2021,2,0
710675,39,48,M. Dean,20,11,2021,600,FT,39,Regular Season - 12,2021,1,0
787781,781,48,"Sergei Ivanov, Russia",25,11,2021,145,FT,3,Group H - 5,2021,0,2
719472,164,161,F. Badstübner,4,12,2021,11899,FT,78,Regular Season - 14,2021,3,0
787655,161,79,D. Orsato,8,12,2021,752,FT,2,Group Stage - 6,2021,1,3
719477,161,172,S. Stegemann,11,12,2021,752,FT,78,Regular Season - 15,2021,0,2
